Index,Process,Time,Temp,Current,Date
362,11,오후 4:57:43.8,75.47081535284565,1.454,2021-09-06
363,11,오후 4:57:48.8,76.84317473479867,1.655,2021-09-06
364,11,오후 4:57:53.8,75.18546553761685,1.709,2021-09-06
365,11,오후 4:57:58.8,74.55671042933152,1.74,2021-09-06
366,11,오후 4:58:03.8,77.93957562396797,1.703,2021-09-06
367,11,오후 4:58:08.8,74.13914228339809,1.689,2021-09-06
368,11,오후 4:58:13.8,73.66042141558682,1.766,2021-09-06
369,11,오후 4:58:18.8,74.1776601448583,1.679,2021-09-06
370,11,오후 4:58:23.8,74.58643440551927,1.668,2021-09-06
371,11,오후 4:58:28.8,72.87710395778115,1.679,2021-09-06
372,11,오후 4:58:33.8,76.01353466824737,1.689,2021-09-06
373,11,오후 4:58:38.8,70.04198315231801,1.65,2021-09-06
374,11,오후 4:58:43.8,71.31247367223635,1.722,2021-09-06
375,11,오후 4:58:48.8,71.53366359223965,1.585,2021-09-06
376,11,오후 4:58:53.8,70.74042366970423,1.614,2021-09-06
377,11,오후 4:58:58.8,72.04518510357609,1.619,2021-09-06
378,11,오후 4:59:03.8,73.47249049518311,1.601,2021-09-06
379,11,오후 4:59:08.9,68.01093857044455,1.631,2021-09-06
380,11,오후 4:59:13.9,70.19333628680197,1.663,2021-09-06
381,11,오후 4:59:18.9,70.28386418628695,1.539,2021-09-06
382,11,오후 4:59:23.9,69.3394548018018,1.589,2021-09-06
383,11,오후 4:59:28.9,68.49933688835523,1.591,2021-09-06
384,11,오후 4:59:33.9,69.81608582210924,1.569,2021-09-06
385,11,오후 4:59:38.9,68.08489761472396,1.55,2021-09-06
386,11,오후 4:59:43.9,67.47081535284565,1.58,2021-09-06
387,11,오후 4:59:48.9,69.84317473479867,1.541,2021-09-06
388,11,오후 4:59:53.9,69.18546553761685,1.527,2021-09-06
389,11,오후 4:59:58.9,70.55671042933152,1.581,2021-09-06
390,11,오후 5:00:03.9,68.93957562396797,1.566,2021-09-06
391,11,오후 5:00:08.9,66.08489761472396,1.597,2021-09-06
392,11,오후 5:00:13.9,65.47081535284565,1.56,2021-09-06
393,11,오후 5:00:18.9,67.84317473479867,1.495,2021-09-06
394,11,오후 5:00:23.9,65.18546553761685,1.481,2021-09-06
395,11,오후 5:00:28.9,68.55671042933152,1.535,2021-09-06
396,11,오후 5:00:33.9,67.93957562396797,1.475,2021-09-06
397,12,오후 5:01:01.3,74.04198315231801,1.552,2021-09-06
398,12,오후 5:01:06.3,74.31247367223635,1.538,2021-09-06
399,12,오후 5:01:11.3,74.53366359223965,1.676,2021-09-06
400,12,오후 5:01:16.3,75.74042366970423,1.682,2021-09-06
401,12,오후 5:01:21.3,76.04518510357609,1.687,2021-09-06
402,12,오후 5:01:26.3,74.47249049518311,1.715,2021-09-06
403,12,오후 5:01:31.3,74.20403500015834,1.722,2021-09-06
404,12,오후 5:01:36.3,72.87178422074807,1.686,2021-09-06
405,12,오후 5:01:41.3,72.49957940787253,1.68,2021-09-06
406,12,오후 5:01:46.3,73.86391347156295,1.65,2021-09-06
407,12,오후 5:01:51.3,74.9081485396546,1.641,2021-09-06
